,날짜,전체도시이름,도단위이름,시군구이름,최소기온,최대기온,오전날씨,오전비확률,오후날씨,오후비확률,관광지수,관광지표
1721,2023-05-02,광주 동구,광주,동구,10.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1722,2023-05-02,대구 북구,대구,북구,13.0,24.0,흐림,40%,흐림,40%,0.23,좋음
1723,2023-05-02,경북 구미시,경북,구미시,11.0,25.0,흐림,40%,흐림,40%,0.0,보통
1724,2023-05-02,경기 포천시,경기,포천시,10.0,22.0,흐림,40%,흐림,40%,-0.09,보통
1725,2023-05-02,광주 북구,광주,북구,14.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1726,2023-05-02,서울 동작구,서울,동작구,13.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1727,2023-05-02,부산 부산진구,부산,부산진구,15.0,22.0,흐림,40%,흐림,40%,0.28,좋음
1728,2023-05-02,경북 성주군,경북,성주군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1729,2023-05-02,대구 동구,대구,동구,13.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1730,2023-05-02,광주 동구,광주,동구,14.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1731,2023-05-02,경기 연천군,경기,연천군,9.0,21.0,흐림,40%,흐림,40%,-0.15,보통
1732,2023-05-02,경남 통영시,경남,통영시,14.0,21.0,흐림,40%,흐림,40%,-0.06,보통
1733,2023-05-02,경남 김해시,경남,김해시,13.0,23.0,흐림,40%,흐림,40%,0.17,좋음
1734,2023-05-02,경북 예천군,경북,예천군,9.0,24.0,흐림,40%,흐림,40%,0.0,보통
1735,2023-05-02,광주 남구,광주,남구,10.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1736,2023-05-02,경북 영천시,경북,영천시,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1737,2023-05-02,대전 서구,대전,서구,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1738,2023-05-02,광주 남구,광주,남구,14.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1739,2023-05-02,부산 연제구,부산,연제구,15.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1740,2023-05-02,경남 하동군,경남,하동군,12.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1741,2023-05-02,경북 영주시,경북,영주시,9.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1742,2023-05-02,서울 서대문구,서울,서대문구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1743,2023-05-02,광주 서구,광주,서구,14.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1744,2023-05-02,서울 서초구,서울,서초구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1745,2023-05-02,경기 용인시,경기,용인시,10.0,22.0,흐림,40%,흐림,40%,-0.1,보통
1746,2023-05-02,광주 서구,광주,서구,10.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1747,2023-05-02,서울 구로구,서울,구로구,13.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1748,2023-05-02,경북 영양군,경북,영양군,9.0,24.0,흐림,40%,흐림,40%,0.07,보통
1749,2023-05-02,대구 남구,대구,남구,13.0,24.0,흐림,40%,흐림,40%,0.23,좋음
1750,2023-05-02,경남 함안군,경남,함안군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1751,2023-05-02,서울 마포구,서울,마포구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1752,2023-05-02,경기 의왕시,경기,의왕시,10.0,22.0,흐림,40%,흐림,40%,-0.1,보통
1753,2023-05-02,경북 영덕군,경북,영덕군,12.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1754,2023-05-02,부산 수영구,부산,수영구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1755,2023-05-02,경남 함양군,경남,함양군,8.0,24.0,흐림,40%,흐림,40%,0.13,좋음
1756,2023-05-02,경북 안동시,경북,안동시,10.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1757,2023-05-02,부산 동래구,부산,동래구,15.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1758,2023-05-02,경기 의정부시,경기,의정부시,11.0,22.0,흐림,40%,흐림,40%,-0.15,보통
1759,2023-05-02,경남 거제시,경남,거제시,13.0,22.0,흐림,40%,흐림,40%,-0.06,보통
1760,2023-05-02,경남 거창군,경남,거창군,9.0,23.0,흐림,40%,흐림,40%,0.13,좋음
1761,2023-05-02,경기 오산시,경기,오산시,10.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1762,2023-05-02,경기 부천시,경기,부천시,12.0,21.0,흐림,40%,흐림,40%,-0.25,나쁨
1763,2023-05-02,인천 남동구,인천,남동구,13.0,19.0,흐림,40%,흐림,40%,-0.3,나쁨
1764,2023-05-02,전남 진도군,전남,진도군,13.0,21.0,흐림,40%,흐림,40%,-0.14,보통
1765,2023-05-02,울산 동구,울산,동구,13.0,23.0,흐림,40%,흐림,40%,0.0,보통
1766,2023-05-02,강원 횡성군,강원,횡성군,9.0,24.0,흐림,40%,흐림,40%,-0.13,보통
1767,2023-05-02,충북 괴산군,충북,괴산군,9.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1768,2023-05-02,인천 부평구,인천,부평구,13.0,19.0,흐림,40%,흐림,40%,-0.34,나쁨
1769,2023-05-02,강원 화천군,강원,화천군,9.0,23.0,흐림,40%,흐림,40%,0.04,보통
1770,2023-05-02,충북 단양군,충북,단양군,10.0,24.0,흐림,40%,흐림,40%,-0.09,보통
1771,2023-05-02,전남 장흥군,전남,장흥군,11.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1772,2023-05-02,대전 동구,대전,동구,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1773,2023-05-02,인천 연수구,인천,연수구,13.0,19.0,흐림,40%,흐림,40%,-0.34,나쁨
1774,2023-05-02,강원 홍천군,강원,홍천군,10.0,24.0,흐림,40%,흐림,40%,-0.09,보통
1775,2023-05-02,충북 보은군,충북,보은군,9.0,24.0,흐림,40%,흐림,40%,0.0,보통
1776,2023-05-02,전남 장성군,전남,장성군,11.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1777,2023-05-02,충북 영동군,충북,영동군,9.0,24.0,흐림,40%,흐림,40%,0.0,보통
1778,2023-05-02,강원 평창군,강원,평창군,8.0,25.0,흐림,40%,흐림,40%,-0.13,보통
1779,2023-05-02,충북 옥천군,충북,옥천군,10.0,24.0,흐림,40%,흐림,40%,0.0,보통
1780,2023-05-02,전남 완도군,전남,완도군,14.0,22.0,흐림,40%,흐림,40%,-0.34,나쁨
1781,2023-05-02,충남 홍성군,충남,홍성군,10.0,23.0,흐림,40%,흐림,40%,-0.21,보통
1782,2023-05-02,인천 옹진군,인천,옹진군,13.0,19.0,흐림,40%,흐림,40%,-0.45,나쁨
1783,2023-05-02,경기 가평군,경기,가평군,8.0,23.0,흐림,40%,흐림,40%,-0.09,보통
1784,2023-05-02,충남 태안군,충남,태안군,12.0,20.0,흐림,40%,흐림,40%,-0.4,나쁨
1785,2023-05-02,전북 군산시,전북,군산시,11.0,23.0,흐림,40%,흐림,40%,-0.31,나쁨
1786,2023-05-02,경기 광주시,경기,광주시,10.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1787,2023-05-02,충남 서천군,충남,서천군,11.0,22.0,흐림,40%,흐림,40%,-0.4,나쁨
1788,2023-05-02,충남 아산시,충남,아산시,12.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1789,2023-05-02,전북 고창군,전북,고창군,12.0,23.0,흐림,40%,흐림,40%,0.05,보통
1790,2023-05-02,인천 강화군,인천,강화군,13.0,19.0,흐림,40%,흐림,40%,-0.4,나쁨
1791,2023-05-02,경기 광명시,경기,광명시,12.0,21.0,흐림,40%,흐림,40%,-0.06,보통
1792,2023-05-02,울산 중구,울산,중구,13.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1793,2023-05-02,충남 예산군,충남,예산군,11.0,23.0,흐림,40%,흐림,40%,-0.16,보통
1794,2023-05-02,전남 화순군,전남,화순군,12.0,25.0,흐림,40%,흐림,40%,0.11,좋음
1795,2023-05-02,대구 중구,대구,중구,13.0,24.0,흐림,40%,흐림,40%,0.23,좋음
1796,2023-05-02,경기 과천시,경기,과천시,11.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1797,2023-05-02,충남 천안시,충남,천안시,11.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1798,2023-05-02,충남 청양군,충남,청양군,10.0,23.0,흐림,40%,흐림,40%,-0.21,보통
1799,2023-05-02,인천 계양구,인천,계양구,13.0,19.0,흐림,40%,흐림,40%,-0.3,나쁨
1800,2023-05-02,경기 고양시,경기,고양시,11.0,23.0,흐림,40%,흐림,40%,-0.21,보통
1801,2023-05-02,전남 해남군,전남,해남군,13.0,23.0,흐림,40%,흐림,40%,-0.25,나쁨
1802,2023-05-02,전남 함평군,전남,함평군,12.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1803,2023-05-02,강원 태백시,강원,태백시,9.0,22.0,흐림,40%,흐림,40%,-0.19,보통
1804,2023-05-02,서울 중구,서울,중구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1805,2023-05-02,충북 음성군,충북,음성군,9.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1806,2023-05-02,전남 보성군,전남,보성군,11.0,21.0,흐림,40%,흐림,40%,0.11,좋음
1807,2023-05-02,강원 영월군,강원,영월군,9.0,25.0,흐림,40%,흐림,40%,-0.09,보통
1808,2023-05-02,강원 고성군,강원,고성군,12.0,21.0,흐림,40%,흐림,40%,-0.05,보통
1809,2023-05-02,경기 안산시,경기,안산시,11.0,21.0,흐림,40%,흐림,40%,-0.21,보통
1810,2023-05-02,전남 구례군,전남,구례군,11.0,24.0,흐림,40%,흐림,40%,0.13,좋음
1811,2023-05-02,강원 양양군,강원,양양군,15.0,22.0,흐림,40%,흐림,40%,-0.05,보통
1812,2023-05-02,경남 고성군,경남,고성군,13.0,22.0,흐림,40%,흐림,40%,0.05,보통
1813,2023-05-02,전남 무안군,전남,무안군,12.0,22.0,흐림,40%,흐림,40%,0.0,보통
1814,2023-05-02,부산 중구,부산,중구,15.0,22.0,흐림,40%,흐림,40%,0.28,좋음
1815,2023-05-02,전남 나주시,전남,나주시,12.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1816,2023-05-02,강원 양구군,강원,양구군,8.0,23.0,흐림,40%,흐림,40%,0.04,보통
1817,2023-05-02,경남 고성군,경남,고성군,12.0,21.0,흐림,40%,흐림,40%,0.05,보통
1818,2023-05-02,강원 동해시,강원,동해시,14.0,21.0,흐림,40%,흐림,40%,-0.24,보통
1819,2023-05-02,전남 목포시,전남,목포시,13.0,21.0,흐림,40%,흐림,40%,-0.23,보통
1820,2023-05-02,강원 속초시,강원,속초시,14.0,21.0,흐림,40%,흐림,40%,-0.1,보통
1821,2023-05-02,전남 담양군,전남,담양군,11.0,24.0,흐림,40%,흐림,40%,0.07,보통
1822,2023-05-02,부산 동구,부산,동구,15.0,22.0,흐림,40%,흐림,40%,0.28,좋음
1823,2023-05-02,강원 고성군,강원,고성군,13.0,22.0,흐림,40%,흐림,40%,-0.05,보통
1824,2023-05-02,강원 원주시,강원,원주시,12.0,24.0,흐림,40%,흐림,40%,-0.13,보통
1825,2023-05-02,전남 순천시,전남,순천시,13.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1826,2023-05-02,전남 광양시,전남,광양시,13.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1827,2023-05-02,전남 강진군,전남,강진군,12.0,22.0,흐림,40%,흐림,40%,-0.15,보통
1828,2023-05-02,강원 춘천시,강원,춘천시,10.0,24.0,흐림,40%,흐림,40%,0.04,보통
1829,2023-05-02,충북 제천시,충북,제천시,8.0,23.0,흐림,40%,흐림,40%,-0.09,보통
1830,2023-05-02,전남 영암군,전남,영암군,13.0,23.0,흐림,40%,흐림,40%,-0.12,보통
1831,2023-05-02,충북 증평군,충북,증평군,11.0,24.0,흐림,40%,흐림,40%,0.0,보통
1832,2023-05-02,전남 영광군,전남,영광군,12.0,23.0,흐림,40%,흐림,40%,-0.23,보통
1833,2023-05-02,전남 고흥군,전남,고흥군,12.0,21.0,흐림,40%,흐림,40%,-0.09,보통
1834,2023-05-02,강원 철원군,강원,철원군,9.0,22.0,흐림,40%,흐림,40%,-0.13,보통
1835,2023-05-02,충남 서산시,충남,서산시,11.0,22.0,흐림,40%,흐림,40%,-0.31,나쁨
1836,2023-05-02,충북 진천군,충북,진천군,9.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1837,2023-05-02,충북 청주시,충북,청주시,13.0,25.0,흐림,40%,흐림,40%,0.0,보통
1838,2023-05-02,강원 정선군,강원,정선군,9.0,24.0,흐림,40%,흐림,40%,-0.13,보통
1839,2023-05-02,전남 여수시,전남,여수시,14.0,21.0,흐림,40%,흐림,40%,0.0,보통
1840,2023-05-02,전남 곡성군,전남,곡성군,10.0,25.0,흐림,40%,흐림,40%,0.17,좋음
1841,2023-05-02,충북 충주시,충북,충주시,10.0,25.0,흐림,40%,흐림,40%,-0.04,보통
1842,2023-05-02,강원 인제군,강원,인제군,9.0,24.0,흐림,40%,흐림,40%,-0.18,보통
1843,2023-05-02,전남 신안군,전남,신안군,13.0,21.0,흐림,40%,흐림,40%,-0.23,보통
1844,2023-05-02,강원 강릉시,강원,강릉시,15.0,23.0,흐림,40%,흐림,40%,-0.05,보통
1845,2023-05-02,대전 중구,대전,중구,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1846,2023-05-02,전북 김제시,전북,김제시,12.0,23.0,흐림,40%,흐림,40%,-0.12,보통
1847,2023-05-02,강원 삼척시,강원,삼척시,14.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1848,2023-05-02,경기 광주시,경기,광주시,14.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1849,2023-05-02,충남 당진시,충남,당진시,11.0,22.0,흐림,40%,흐림,40%,-0.3,나쁨
1850,2023-05-02,경기 김포시,경기,김포시,11.0,20.0,흐림,40%,흐림,40%,-0.3,나쁨
1851,2023-05-02,전북 임실군,전북,임실군,10.0,23.0,흐림,40%,흐림,40%,0.07,보통
1852,2023-05-02,인천 중구,인천,중구,13.0,19.0,흐림,40%,흐림,40%,-0.4,나쁨
1853,2023-05-02,전북 정읍시,전북,정읍시,13.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1854,2023-05-02,전북 완주군,전북,완주군,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1855,2023-05-02,서울 영등포구,서울,영등포구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1856,2023-05-02,경기 군포시,경기,군포시,12.0,22.0,흐림,40%,흐림,40%,-0.1,보통
1857,2023-05-02,전북 부안군,전북,부안군,12.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1858,2023-05-02,경기 수원시,경기,수원시,11.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1859,2023-05-02,서울 중랑구,서울,중랑구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1860,2023-05-02,전북 무주군,전북,무주군,10.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1861,2023-05-02,경기 남양주시,경기,남양주시,10.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1862,2023-05-02,충남 논산시,충남,논산시,10.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1863,2023-05-02,경기 성남시,경기,성남시,11.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1864,2023-05-02,전북 진안군,전북,진안군,10.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1865,2023-05-02,전북 익산시,전북,익산시,11.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1866,2023-05-02,대구 수성구,대구,수성구,13.0,24.0,흐림,40%,흐림,40%,0.23,좋음
1867,2023-05-02,제주 서귀포시,제주,서귀포시,16.0,22.0,흐림,40%,흐림,40%,0.14,좋음
1868,2023-05-02,대전 대덕구,대전,대덕구,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1869,2023-05-02,서울 종로구,서울,종로구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1870,2023-05-02,충남 공주시,충남,공주시,10.0,25.0,흐림,40%,흐림,40%,-0.06,보통
1871,2023-05-02,전북 남원시,전북,남원시,11.0,24.0,흐림,40%,흐림,40%,0.13,좋음
1872,2023-05-02,충남 금산군,충남,금산군,9.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1873,2023-05-02,세종 세종시,세종,연기면,11.0,22.0,흐림,40%,흐림,40%,-0.4,나쁨
1874,2023-05-02,충남 부여군,충남,부여군,10.0,24.0,흐림,40%,흐림,40%,-0.1,보통
1875,2023-05-02,경기 시흥시,경기,시흥시,11.0,21.0,흐림,40%,흐림,40%,-0.25,나쁨
1876,2023-05-02,제주 제주시,제주,제주시,16.0,22.0,흐림,40%,흐림,40%,0.25,좋음
1877,2023-05-02,서울 은평구,서울,은평구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1878,2023-05-02,경기 동두천시,경기,동두천시,11.0,23.0,흐림,40%,흐림,40%,-0.15,보통
1879,2023-05-02,충남 보령시,충남,보령시,12.0,21.0,흐림,40%,흐림,40%,-0.4,나쁨
1880,2023-05-02,전북 순창군,전북,순창군,11.0,23.0,흐림,40%,흐림,40%,0.17,좋음
1881,2023-05-02,인천 동구,인천,동구,13.0,19.0,흐림,40%,흐림,40%,0.28,좋음
1882,2023-05-02,충남 계룡시,충남,계룡시,9.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1883,2023-05-02,울산 울주군,울산,울주군,13.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1884,2023-05-02,전북 장수군,전북,장수군,9.0,23.0,흐림,40%,흐림,40%,-0.04,보통
1885,2023-05-02,전북 전주시,전북,전주시,13.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1886,2023-05-02,경기 구리시,경기,구리시,12.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1887,2023-05-02,서울 용산구,서울,용산구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1888,2023-05-03,전남 영암군,전남,영암군,15.0,22.0,흐림,40%,흐림,40%,-0.28,나쁨
1889,2023-05-03,충북 충주시,충북,충주시,12.0,24.0,흐림,40%,흐림,40%,-0.22,보통
1890,2023-05-03,제주 서귀포시,제주,서귀포시,17.0,22.0,흐림,40%,흐림,40%,-0.69,나쁨
1891,2023-05-03,광주 광산구,광주,광산구,16.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1892,2023-05-03,충북 증평군,충북,증평군,13.0,24.0,흐림,40%,흐림,40%,-0.07,보통
1893,2023-05-03,대구 북구,대구,북구,15.0,23.0,흐림,40%,흐림,40%,-0.19,보통
1894,2023-05-03,부산 사하구,부산,사하구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1895,2023-05-03,대전 유성구,대전,유성구,14.0,24.0,흐림,40%,흐림,40%,-0.07,보통
1896,2023-05-03,경북 경주시,경북,경주시,14.0,21.0,흐림,40%,흐림,40%,-0.13,보통
1897,2023-05-03,전남 여수시,전남,여수시,16.0,21.0,흐림,40%,흐림,40%,-0.45,나쁨
1898,2023-05-03,제주 제주시,제주,제주시,17.0,22.0,흐림,40%,흐림,40%,-0.2,보통
1899,2023-05-03,부산 금정구,부산,금정구,15.0,21.0,흐림,40%,흐림,40%,-0.13,보통
1900,2023-05-03,전북 완주군,전북,완주군,14.0,25.0,흐림,40%,흐림,40%,-0.23,보통
1901,2023-05-03,광주 광산구,광주,광산구,13.0,22.0,흐림,40%,흐림,40%,-0.23,보통
1902,2023-05-03,부산 사상구,부산,사상구,15.0,21.0,흐림,40%,흐림,40%,0.02,보통
1903,2023-05-03,충북 청주시,충북,청주시,14.0,25.0,흐림,40%,흐림,40%,-0.07,보통
1904,2023-05-03,충북 진천군,충북,진천군,13.0,24.0,흐림,40%,흐림,40%,-0.2,보통
1905,2023-05-03,전남 영광군,전남,영광군,15.0,23.0,흐림,40%,흐림,40%,-0.28,나쁨
1906,2023-05-03,경남 합천군,경남,합천군,13.0,23.0,흐림,40%,흐림,40%,-0.11,보통
1907,2023-05-03,경북 경산시,경북,경산시,14.0,23.0,흐림,40%,흐림,40%,-0.19,보통
1908,2023-05-03,경남 함안군,경남,함안군,14.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1909,2023-05-03,경남 함양군,경남,함양군,13.0,22.0,흐림,40%,흐림,40%,-0.14,보통
1910,2023-05-03,경남 고성군,경남,고성군,14.0,21.0,흐림,40%,흐림,40%,-0.17,보통
1911,2023-05-03,전북 전주시,전북,전주시,15.0,25.0,흐림,40%,흐림,40%,-0.23,보통
1912,2023-05-03,대구 서구,대구,서구,15.0,23.0,흐림,40%,흐림,40%,-0.02,보통
1913,2023-05-03,경남 창원시,경남,창원시,15.0,22.0,흐림,40%,흐림,40%,-0.9,나쁨
1914,2023-05-03,부산 동구,부산,동구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1915,2023-05-03,부산 중구,부산,중구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1916,2023-05-03,부산 영도구,부산,영도구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1917,2023-05-03,강원 동해시,강원,동해시,14.0,20.0,흐림,40%,흐림,40%,-0.41,나쁨
1918,2023-05-03,전북 장수군,전북,장수군,11.0,22.0,흐림,40%,흐림,40%,-0.2,보통
1919,2023-05-03,전남 목포시,전남,목포시,15.0,21.0,흐림,40%,흐림,40%,-0.38,나쁨
1920,2023-05-03,경남 창녕군,경남,창녕군,14.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1921,2023-05-03,광주 동구,광주,동구,16.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1922,2023-05-03,부산 해운대구,부산,해운대구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1923,2023-05-03,부산 강서구,부산,강서구,15.0,21.0,흐림,40%,흐림,40%,-0.07,보통
1924,2023-05-03,대구 달성군,대구,달성군,15.0,23.0,흐림,40%,흐림,40%,-0.08,보통
1925,2023-05-03,전남 무안군,전남,무안군,15.0,22.0,흐림,40%,흐림,40%,-0.28,나쁨
1926,2023-05-03,인천 서구,인천,서구,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
1927,2023-05-03,경남 통영시,경남,통영시,15.0,21.0,흐림,40%,흐림,40%,-0.22,보통
1928,2023-05-03,강원 강릉시,강원,강릉시,15.0,22.0,흐림,40%,흐림,40%,-0.4,나쁨
1929,2023-05-03,전북 익산시,전북,익산시,14.0,23.0,흐림,40%,흐림,40%,-0.19,보통
1930,2023-05-03,부산 수영구,부산,수영구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1931,2023-05-03,전남 순천시,전남,순천시,15.0,22.0,흐림,40%,흐림,40%,-0.34,나쁨
1932,2023-05-03,인천 중구,인천,중구,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
1933,2023-05-03,강원 고성군,강원,고성군,13.0,20.0,흐림,40%,흐림,40%,-0.4,나쁨
1934,2023-05-03,전북 진안군,전북,진안군,12.0,23.0,흐림,40%,흐림,40%,-0.26,나쁨
1935,2023-05-03,서울 강서구,서울,강서구,15.0,23.0,흐림,40%,흐림,40%,-0.6,나쁨
1936,2023-05-03,강원 고성군,강원,고성군,14.0,21.0,흐림,40%,흐림,40%,-0.4,나쁨
1937,2023-05-03,대구 달서구,대구,달서구,15.0,23.0,흐림,40%,흐림,40%,-0.02,보통
1938,2023-05-03,전남 보성군,전남,보성군,14.0,21.0,흐림,40%,흐림,40%,-0.28,나쁨
1939,2023-05-03,부산 연제구,부산,연제구,15.0,21.0,흐림,40%,흐림,40%,-0.13,보통
1940,2023-05-03,경남 고성군,경남,고성군,13.0,20.0,흐림,40%,흐림,40%,-0.17,보통
1941,2023-05-03,전북 정읍시,전북,정읍시,14.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1942,2023-05-03,전북 임실군,전북,임실군,13.0,22.0,흐림,40%,흐림,40%,-0.27,나쁨
1943,2023-05-03,전남 신안군,전남,신안군,14.0,21.0,흐림,40%,흐림,40%,-0.38,나쁨
1944,2023-05-03,경북 고령군,경북,고령군,13.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1945,2023-05-03,전남 완도군,전남,완도군,15.0,22.0,흐림,40%,흐림,40%,-0.38,나쁨
1946,2023-05-03,충북 제천시,충북,제천시,11.0,22.0,흐림,40%,흐림,40%,-0.31,나쁨
1947,2023-05-03,울산 중구,울산,중구,14.0,22.0,흐림,40%,흐림,40%,-0.13,보통
1948,2023-05-03,충남 천안시,충남,천안시,13.0,24.0,흐림,40%,흐림,40%,-0.29,나쁨
1949,2023-05-03,경북 영덕군,경북,영덕군,13.0,22.0,흐림,40%,흐림,40%,-0.13,보통
1950,2023-05-03,인천 남구,인천,남구,14.0,20.0,흐림,40%,흐림,40%,-0.71,나쁨
1951,2023-05-03,부산 동래구,부산,동래구,15.0,21.0,흐림,40%,흐림,40%,-0.13,보통
1952,2023-05-03,충남 청양군,충남,청양군,13.0,23.0,흐림,40%,흐림,40%,-0.4,나쁨
1953,2023-05-03,충남 당진시,충남,당진시,13.0,23.0,흐림,40%,흐림,40%,-0.66,나쁨
1954,2023-05-03,경북 의성군,경북,의성군,12.0,24.0,흐림,40%,흐림,40%,-0.17,보통
1955,2023-05-03,전북 무주군,전북,무주군,13.0,23.0,흐림,40%,흐림,40%,-0.15,보통
1956,2023-05-03,경북 안동시,경북,안동시,13.0,23.0,흐림,40%,흐림,40%,-0.17,보통
1957,2023-05-03,전남 해남군,전남,해남군,14.0,23.0,흐림,40%,흐림,40%,-0.38,나쁨
1958,2023-05-03,충남 태안군,충남,태안군,14.0,21.0,흐림,40%,흐림,40%,-0.71,나쁨
1959,2023-05-03,전남 함평군,전남,함평군,14.0,23.0,흐림,40%,흐림,40%,-0.28,나쁨
1960,2023-05-03,경북 성주군,경북,성주군,14.0,23.0,흐림,40%,흐림,40%,-0.08,보통
1961,2023-05-03,강원 삼척시,강원,삼척시,15.0,21.0,흐림,40%,흐림,40%,-0.47,나쁨
1962,2023-05-03,전남 화순군,전남,화순군,15.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1963,2023-05-03,부산 부산진구,부산,부산진구,15.0,21.0,흐림,40%,흐림,40%,-0.04,보통
1964,2023-05-03,대구 남구,대구,남구,15.0,23.0,흐림,40%,흐림,40%,-0.19,보통
1965,2023-05-03,충남 예산군,충남,예산군,14.0,24.0,흐림,40%,흐림,40%,-0.4,나쁨
1966,2023-05-03,전북 김제시,전북,김제시,15.0,24.0,흐림,40%,흐림,40%,-0.19,보통
1967,2023-05-03,충남 서산시,충남,서산시,13.0,23.0,흐림,40%,흐림,40%,-0.66,나쁨
1968,2023-05-03,경북 예천군,경북,예천군,12.0,23.0,흐림,40%,흐림,40%,-0.11,보통
1969,2023-05-03,경북 영천시,경북,영천시,13.0,23.0,흐림,40%,흐림,40%,-0.07,보통
1970,2023-05-03,전북 군산시,전북,군산시,14.0,23.0,흐림,40%,흐림,40%,-0.28,나쁨
1971,2023-05-03,광주 남구,광주,남구,16.0,24.0,흐림,40%,흐림,40%,-0.23,보통
1972,2023-05-03,충남 서천군,충남,서천군,14.0,22.0,흐림,40%,흐림,40%,-0.66,나쁨
1973,2023-05-03,충남 부여군,충남,부여군,13.0,24.0,흐림,40%,흐림,40%,-0.34,나쁨
1974,2023-05-03,경북 영주시,경북,영주시,12.0,22.0,흐림,40%,흐림,40%,-0.33,나쁨
1975,2023-05-03,충남 아산시,충남,아산시,14.0,23.0,흐림,40%,흐림,40%,-0.3,나쁨
1976,2023-05-03,광주 남구,광주,남구,13.0,22.0,흐림,40%,흐림,40%,-0.23,보통
